user_id,signup_date,country,company_size,plan_type,monthly_price,sessions_per_month,feature_usage_score,support_tickets,payment_failures,last_active_date,churned,churn_date,tenure_months,total_revenue,ltv_12m,industry,acquisition_channel,billing_period,seats_purchased,discount_pct,payment_method
U0004347,2024-08-11,IN,9,Pro,169.58,14,23,1,0,2025-12-31,0,NULL,17,2882.91,2035,SaaS,paid,monthly,3,2.79,card
U0004348,2025-01-07,NL,3,Starter,53.00,14,47,0,0,2025-09-30,1,2025-09-30,9,477.01,477,Media,organic,monthly,1,7.15,card
U0004349,2024-11-10,US,45,Pro,275.17,32,43,1,0,2025-12-31,0,NULL,14,3852.43,3302,FinTech,organic,monthly,13,12.48,card
U0004350,2024-10-11,US,26,Starter,75.34,19,55,2,0,2024-12-31,1,2024-12-31,3,226.03,226,EdTech,organic,monthly,5,5.94,card
U0004351,2024-08-16,GB,93,Starter,143.12,13,25,2,1,2025-12-31,0,NULL,17,2432.96,1717,Media,marketplace,monthly,17,13.21,card
U0004352,2024-02-01,CA,36,Pro,212.41,30,46,0,0,2025-12-31,0,NULL,23,4885.33,2549,SaaS,organic,annual,9,6.24,card
U0004353,2024-01-04,US,51,Starter,114.49,43,79,1,0,2025-12-31,0,NULL,24,2747.69,1374,DevTools,organic,monthly,12,11.78,card
U0004354,2024-01-16,DE,5,Starter,49.00,18,66,1,0,2025-12-31,0,NULL,24,1176.04,588,DevTools,organic,monthly,1,9.00,card
U0004355,2024-08-09,US,56,Starter,79.63,23,46,3,0,2025-12-31,0,NULL,17,1353.77,956,E-commerce,organic,monthly,8,15.61,card
U0004356,2024-02-22,US,33,Pro,217.87,40,59,0,0,2025-12-31,0,NULL,23,5010.96,2614,E-commerce,marketplace,monthly,8,5.46,card
U0004357,2024-06-14,US,163,Pro,575.37,71,73,2,0,2025-12-31,1,2025-12-31,19,10931.94,6904,SaaS,marketplace,annual,48,12.04,invoice
U0004358,2024-12-23,NL,37,Pro,219.73,41,73,0,0,2025-12-31,0,NULL,13,2856.47,2637,DevTools,outbound,monthly,10,10.45,card
U0004359,2024-09-21,US,23,Starter,73.28,12,30,1,0,2025-12-31,0,NULL,16,1172.48,879,SaaS,partner,monthly,5,4.47,card
U0004360,2024-02-28,US,5,Starter,52.11,13,29,0,0,2025-12-31,0,NULL,23,1198.47,625,SaaS,paid,monthly,1,10.84,card
U0004361,2024-03-22,US,38,Pro,284.50,49,73,0,0,2025-12-31,0,NULL,22,6258.90,3414,SaaS,outbound,monthly,11,5.06,card
U0004362,2025-01-12,US,120,Business,699.95,53,49,3,0,2025-12-31,0,NULL,12,8399.38,8399,SaaS,paid,annual,41,26.83,card
U0004363,2024-08-16,US,18,Pro,185.21,36,47,2,1,2025-12-31,0,NULL,17,3148.58,2223,FinTech,paid,monthly,5,4.90,invoice
U0004364,2024-01-27,BR,10,Starter,45.55,8,10,0,0,2025-09-30,1,2025-09-30,21,956.65,547,Logistics,organic,annual,2,14.15,card
U0004365,2024-11-15,US,41,Pro,234.53,23,29,0,0,2025-12-31,0,NULL,14,3283.44,2814,SaaS,paid,annual,11,9.46,card
U0004366,2024-02-11,DE,11,Business,372.37,17,16,0,1,2025-12-31,0,NULL,23,8564.53,4468,SaaS,organic,annual,4,17.68,card
U0004367,2024-01-27,GB,54,Business,622.64,71,73,2,0,2025-12-31,0,NULL,24,14943.30,7472,Logistics,organic,monthly,18,8.73,card
U0004368,2024-02-21,IN,24,Business,482.39,27,24,1,0,2025-12-31,0,NULL,23,11095.04,5789,DevTools,partner,monthly,6,5.85,card
U0004369,2024-06-09,CA,73,Pro,357.26,26,35,1,0,2025-12-31,0,NULL,19,6787.92,4287,DevTools,marketplace,monthly,23,19.21,card
U0004370,2024-12-10,CA,56,Business,604.27,23,13,5,0,2025-12-31,0,NULL,13,7855.45,7251,DevTools,paid,monthly,15,12.33,card
U0004371,2024-09-16,US,29,Starter,90.79,23,34,1,1,2025-12-31,0,NULL,16,1452.61,1089,Logistics,organic,monthly,7,6.97,card
U0004372,2025-01-02,GB,63,Business,581.92,46,37,4,0,2025-10-31,1,2025-10-31,10,5819.24,5819,FinTech,paid,annual,20,7.94,card
U0004373,2024-03-04,US,9,Pro,160.12,27,53,0,0,2025-12-31,0,NULL,22,3522.71,1921,FinTech,organic,monthly,2,7.66,card
U0004374,2024-11-02,US,42,Pro,285.99,39,54,1,0,2025-12-31,0,NULL,14,4003.89,3432,EdTech,organic,monthly,12,8.84,card
U0004375,2024-08-19,DE,20,Starter,51.99,8,20,1,0,2025-12-31,0,NULL,17,883.88,624,DevTools,paid,monthly,4,17.08,card
U0004376,2024-02-03,IN,30,Starter,77.99,16,39,0,1,2025-12-31,0,NULL,23,1793.77,936,DevTools,organic,annual,6,2.42,card
U0004377,2024-02-07,US,119,Pro,463.56,44,35,0,0,2025-12-31,0,NULL,23,10661.92,5563,Media,organic,annual,34,11.38,card
U0004378,2024-07-10,US,11,Pro,165.23,16,21,1,0,2025-12-31,0,NULL,18,2974.10,1983,DevTools,organic,monthly,3,13.83,card
U0004379,2024-03-18,AU,32,Starter,75.30,16,24,1,0,2024-09-30,1,2024-09-30,7,527.13,527,EdTech,marketplace,monthly,5,8.82,card
U0004380,2024-07-18,US,33,Pro,195.60,32,25,1,0,2025-12-31,0,NULL,18,3520.82,2347,EdTech,organic,monthly,7,6.23,card
U0004381,2024-02-23,US,44,Pro,298.12,48,73,3,0,2025-12-31,0,NULL,23,6856.76,3577,FinTech,organic,monthly,14,8.80,card
U0004382,2024-02-16,BR,18,Pro,160.87,39,49,2,0,2025-12-31,0,NULL,23,3700.09,1930,SaaS,outbound,annual,4,12.08,card
U0004383,2024-06-01,DE,66,Pro,202.02,27,32,2,0,2025-12-31,0,NULL,19,3838.36,2424,SaaS,partner,monthly,13,25.33,card
U0004384,2024-04-06,NL,106,Business,657.87,40,42,2,0,2025-12-31,0,NULL,21,13815.29,7894,E-commerce,paid,annual,29,14.47,card
U0004385,2024-09-05,SG,11,Pro,192.49,46,91,0,0,2025-12-31,0,NULL,16,3079.77,2310,DevTools,organic,monthly,3,3.16,card
U0004386,2024-04-24,US,13,Business,410.07,37,70,0,1,2025-12-31,0,NULL,21,8611.49,4921,Logistics,organic,monthly,5,6.92,card
U0004387,2024-04-21,AU,41,Pro,238.55,40,62,0,1,2025-12-31,0,NULL,21,5009.51,2863,Media,paid,monthly,10,13.56,card
U0004388,2024-09-27,DE,81,Business,741.17,62,71,1,0,2025-12-31,0,NULL,16,11858.72,8894,FinTech,organic,monthly,23,11.66,card
U0004389,2024-12-28,US,20,Starter,72.74,20,17,0,1,2025-12-31,0,NULL,13,945.61,873,FinTech,organic,monthly,5,1.60,card
U0004390,2024-01-16,CA,37,Starter,66.57,21,17,0,0,2024-08-31,1,2024-08-31,8,532.56,533,Health,organic,monthly,5,16.21,card
U0004391,2024-12-16,US,5,Starter,51.93,12,9,0,0,2025-02-28,1,2025-02-28,3,155.78,156,FinTech,paid,monthly,1,8.83,card
U0004392,2024-10-25,FR,6,Starter,46.09,12,13,1,0,2025-04-30,1,2025-04-30,7,322.65,323,Media,organic,monthly,1,16.00,card
U0004393,2024-10-21,US,7,Starter,46.76,13,27,1,0,2025-12-31,0,NULL,15,701.33,561,SaaS,organic,monthly,1,9.12,invoice
U0004394,2024-04-01,US,148,Business,932.79,51,44,0,1,2025-12-31,0,NULL,21,19588.65,11194,SaaS,paid,annual,39,11.41,card
U0004395,2024-04-01,CA,330,Business,1418.46,74,57,2,1,2025-12-31,0,NULL,21,29787.58,17021,SaaS,partner,annual,88,14.62,invoice
U0004396,2024-02-28,DE,10,Starter,55.81,10,19,1,0,2025-06-30,1,2025-06-30,17,948.73,670,FinTech,paid,monthly,2,2.56,card
U0004397,2024-11-12,US,23,Pro,223.96,28,37,2,0,2025-12-31,0,NULL,14,3135.40,2687,E-commerce,paid,monthly,7,13.91,invoice
U0004398,2024-12-22,FR,41,Business,620.72,60,50,1,0,2025-12-31,0,NULL,13,8069.38,7449,DevTools,organic,monthly,16,16.62,card
U0004399,2024-03-26,CA,50,Business,713.81,28,19,2,0,2024-06-30,1,2024-06-30,4,2855.25,2855,SaaS,paid,monthly,19,8.67,card
U0004400,2024-06-16,DE,19,Business,485.33,22,19,2,0,2024-10-31,1,2024-10-31,5,2426.65,2427,SaaS,organic,monthly,6,11.85,card
U0004401,2024-03-06,CA,25,Pro,223.44,40,66,0,0,2025-12-31,0,NULL,22,4915.78,2681,EdTech,outbound,monthly,8,7.15,card
U0004402,2024-01-10,US,4,Starter,46.35,7,6,2,0,2025-12-31,0,NULL,24,1112.47,556,E-commerce,marketplace,monthly,1,14.82,invoice
U0004403,2024-11-19,NL,20,Starter,69.19,16,20,2,1,2025-12-31,1,2025-12-31,14,968.70,830,Health,organic,monthly,3,3.19,card
U0004404,2024-09-03,US,6,Starter,42.12,18,48,3,0,2025-12-31,0,NULL,16,673.91,505,DevTools,marketplace,annual,1,9.01,card
U0004405,2024-10-14,US,10,Pro,171.62,23,39,1,0,2025-12-31,0,NULL,15,2574.23,2059,DevTools,organic,monthly,2,4.31,card
U0004406,2024-11-13,DE,19,Pro,202.80,22,18,2,0,2025-12-31,0,NULL,14,2839.17,2434,SaaS,marketplace,monthly,6,11.20,card
U0004407,2024-10-25,IN,4,Pro,142.63,20,45,1,0,2025-12-31,0,NULL,15,2139.39,1712,DevTools,marketplace,monthly,1,6.61,card
U0004408,2025-01-01,IN,7,Pro,125.96,15,31,1,0,2025-12-31,0,NULL,12,1511.56,1512,EdTech,partner,annual,2,17.86,invoice
U0004409,2024-06-27,GB,23,Starter,67.80,24,40,0,0,2025-09-30,1,2025-09-30,16,1084.82,814,DevTools,paid,monthly,4,13.78,card
U0004410,2024-01-20,US,41,Pro,215.55,28,59,1,0,2025-12-31,0,NULL,24,5173.13,2587,E-commerce,partner,annual,10,9.21,card
U0004411,2024-12-06,CA,32,Starter,87.55,26,54,1,0,2025-12-31,0,NULL,13,1138.11,1051,FinTech,organic,monthly,6,4.54,card
U0004412,2024-05-25,US,51,Starter,94.23,17,41,1,0,2025-12-31,0,NULL,20,1884.52,1131,DevTools,organic,monthly,7,6.83,card
U0004413,2024-04-04,CA,11,Pro,154.97,9,0,4,0,2025-12-31,0,NULL,21,3254.37,1860,E-commerce,outbound,monthly,2,8.79,card
U0004414,2024-08-04,US,46,Pro,268.87,25,15,1,0,2025-12-31,0,NULL,17,4570.76,3226,E-commerce,paid,monthly,13,10.03,card
U0004415,2024-09-25,US,19,Starter,73.45,12,20,2,0,2025-12-31,0,NULL,16,1175.20,881,E-commerce,outbound,monthly,5,10.03,invoice
U0004416,2024-02-05,DE,25,Starter,59.19,10,16,4,0,2025-10-31,1,2025-10-31,21,1243.05,710,Media,organic,monthly,4,17.54,card
U0004417,2024-06-07,DE,16,Starter,50.00,7,23,1,0,2025-12-31,0,NULL,19,949.98,600,DevTools,outbound,annual,3,12.20,card
U0004418,2024-01-27,US,15,Pro,192.31,25,37,1,0,2025-06-30,1,2025-06-30,18,3461.49,2308,DevTools,marketplace,monthly,3,4.05,invoice
U0004419,2024-06-12,US,16,Starter,72.94,11,14,1,0,2025-05-31,1,2025-05-31,12,875.23,875,FinTech,marketplace,monthly,4,3.61,card
U0004420,2024-02-13,IN,28,Pro,211.35,28,37,1,1,2025-12-31,0,NULL,23,4860.99,2536,FinTech,partner,monthly,9,15.99,card
U0004421,2024-07-03,FR,43,Starter,85.81,33,89,2,0,2025-12-31,0,NULL,18,1544.56,1030,SaaS,paid,annual,9,16.01,card
U0004422,2024-05-10,US,12,Pro,165.06,22,19,1,0,2025-07-31,1,2025-07-31,15,2475.89,1981,SaaS,organic,annual,3,4.32,card
U0004423,2024-07-14,US,47,Starter,118.61,17,25,2,0,2025-12-31,0,NULL,18,2134.93,1423,SaaS,organic,monthly,12,8.75,card
U0004424,2024-02-21,CA,8,Starter,56.73,17,63,1,0,2025-12-31,0,NULL,23,1304.90,681,EdTech,organic,monthly,2,1.76,card
U0004425,2024-09-21,NL,25,Starter,62.22,13,34,3,1,2025-12-31,0,NULL,16,995.50,747,SaaS,organic,monthly,4,10.40,card
U0004426,2024-04-21,IN,38,Pro,265.63,21,21,0,0,2025-12-31,0,NULL,21,5578.27,3188,Media,marketplace,monthly,12,14.00,card
U0004427,2024-08-03,US,43,Starter,92.81,33,56,0,0,2025-12-31,0,NULL,17,1577.71,1114,E-commerce,marketplace,monthly,11,13.55,card
U0004428,2024-06-23,US,25,Pro,241.98,28,51,1,0,2025-12-31,0,NULL,19,4597.57,2904,Health,paid,monthly,7,12.18,card
U0004429,2024-12-27,FR,18,Pro,173.28,49,85,1,0,2025-12-31,0,NULL,13,2252.61,2079,Health,organic,annual,5,12.49,card
U0004430,2024-05-03,US,25,Starter,74.22,16,26,0,0,2025-12-31,0,NULL,20,1484.33,891,DevTools,outbound,monthly,5,3.49,card
U0004431,2024-08-08,IN,4,Starter,49.90,6,17,2,1,2025-10-31,1,2025-10-31,15,748.44,599,Media,organic,monthly,1,4.37,card
U0004432,2024-12-18,US,32,Starter,83.92,13,8,3,0,2025-12-31,0,NULL,13,1091.02,1007,Health,outbound,monthly,8,12.90,card
U0004433,2025-01-16,US,14,Starter,65.23,20,54,4,0,2025-12-31,0,NULL,12,782.70,783,E-commerce,organic,monthly,4,4.78,card
U0004434,2024-08-16,US,3,Business,379.42,29,70,2,0,2025-12-31,0,NULL,17,6450.12,4553,E-commerce,organic,monthly,1,6.11,card
U0004435,2025-01-15,US,12,Starter,59.20,16,41,0,0,2025-12-31,0,NULL,12,710.39,710,Media,organic,monthly,2,6.83,card
U0004436,2024-12-07,US,16,Pro,179.67,20,41,0,1,2025-12-31,0,NULL,13,2335.77,2156,SaaS,organic,monthly,4,2.36,card
U0004437,2024-12-09,US,32,Pro,214.41,24,35,2,0,2025-12-31,0,NULL,13,2787.39,2573,Media,outbound,monthly,9,7.85,card
U0004438,2024-02-18,CA,11,Pro,162.75,25,64,0,0,2025-12-31,0,NULL,23,3743.26,1953,Health,organic,monthly,3,8.67,card
U0004439,2024-04-03,GB,19,Business,484.20,49,66,0,0,2025-12-31,0,NULL,21,10168.29,5810,Media,marketplace,monthly,6,6.31,card
U0004440,2024-11-21,BR,4,Pro,139.02,13,44,0,0,2025-12-31,0,NULL,14,1946.27,1668,EdTech,marketplace,monthly,1,12.34,card
U0004441,2024-12-27,US,5,Business,361.50,11,45,1,0,2025-12-31,0,NULL,13,4699.50,4338,DevTools,marketplace,annual,1,0.36,card
U0004442,2024-02-21,GB,15,Starter,57.76,23,59,5,0,2025-12-31,0,NULL,23,1328.37,693,E-commerce,organic,monthly,3,16.83,card
U0004443,2024-10-17,CA,33,Starter,70.54,14,6,1,0,2025-02-28,1,2025-02-28,5,352.72,353,Health,partner,monthly,6,9.60,invoice
U0004444,2024-10-15,GB,9,Starter,51.86,13,19,1,0,2025-12-31,0,NULL,15,777.90,622,SaaS,partner,monthly,2,19.49,card
U0004445,2024-09-17,US,20,Pro,206.58,21,8,2,0,2025-12-31,0,NULL,16,3305.24,2479,Logistics,paid,monthly,5,4.28,card
U0004446,2024-02-14,AU,9,Starter,47.20,18,52,1,0,2025-12-31,0,NULL,23,1085.62,566,E-commerce,organic,annual,2,14.46,card
U0004447,2024-01-04,IN,123,Pro,377.55,53,85,1,0,2025-12-31,0,NULL,24,9061.13,4531,Media,organic,annual,33,25.33,card
U0004448,2024-11-23,BR,12,Business,438.38,39,45,2,0,2025-04-30,1,2025-04-30,6,2630.28,2630,E-commerce,partner,monthly,4,9.38,card
U0004449,2024-09-27,US,16,Pro,155.29,25,49,4,0,2025-12-31,0,NULL,16,2484.62,1863,Media,outbound,monthly,3,16.88,card
U0004450,2024-04-13,GB,119,Pro,364.11,54,43,1,0,2025-12-31,0,NULL,21,7646.24,4369,SaaS,paid,annual,28,11.55,card
U0004451,2024-03-21,GB,62,Starter,103.64,19,36,0,0,2025-12-31,0,NULL,22,2280.11,1244,SaaS,paid,monthly,14,14.89,card
U0004452,2024-12-26,IN,19,Enterprise,1220.00,48,67,2,0,2025-12-31,0,NULL,13,15859.95,14640,EdTech,marketplace,monthly,8,9.57,card
U0004453,2024-03-11,US,41,Enterprise,1301.35,80,77,1,1,2025-12-31,0,NULL,22,28629.66,15616,FinTech,paid,annual,15,15.74,card
U0004454,2024-05-04,US,17,Starter,66.52,13,26,1,0,2025-12-31,0,NULL,20,1330.43,798,DevTools,paid,annual,4,2.34,card
U0004455,2025-01-14,CA,64,Pro,296.18,68,78,0,0,2025-12-31,0,NULL,12,3554.17,3554,DevTools,paid,annual,20,10.53,card
U0004456,2024-08-12,IN,6,Starter,51.45,10,6,3,1,2025-12-31,0,NULL,17,874.67,617,EdTech,marketplace,monthly,1,6.78,card
U0004457,2024-07-05,IN,7,Starter,61.32,13,34,1,1,2024-08-31,1,2024-08-31,2,122.64,123,DevTools,outbound,monthly,2,7.79,card
U0004458,2024-10-20,US,15,Pro,187.13,35,40,1,0,2025-12-31,0,NULL,15,2807.02,2246,SaaS,paid,monthly,4,5.12,card
U0004459,2024-04-24,GB,11,Business,497.90,20,27,2,0,2025-12-31,0,NULL,21,10455.88,5975,Media,partner,monthly,4,4.21,card
U0004460,2024-03-01,US,5,Starter,54.75,10,15,1,0,2024-05-31,1,2024-05-31,3,164.25,164,SaaS,paid,monthly,1,6.33,card
U0004461,2024-08-02,IN,15,Starter,58.13,14,37,3,1,2025-01-31,1,2025-01-31,6,348.75,349,EdTech,marketplace,monthly,3,5.30,card
U0004462,2024-07-10,GB,22,Starter,65.49,23,36,1,0,2025-12-31,0,NULL,18,1178.82,786,DevTools,paid,monthly,4,6.30,card
U0004463,2024-07-20,US,45,Starter,92.39,29,39,1,1,2025-12-31,0,NULL,18,1663.02,1109,Logistics,organic,monthly,11,13.39,card
U0004464,2024-11-16,US,139,Starter,133.92,22,22,0,0,2025-12-31,0,NULL,14,1874.89,1607,Health,marketplace,annual,21,12.56,card
U0004465,2024-04-08,NL,14,Starter,60.21,19,30,2,0,2024-11-30,1,2024-11-30,8,481.71,482,SaaS,paid,monthly,2,4.87,card
U0004466,2024-11-03,BR,2,Starter,50.19,10,28,0,0,2025-12-31,0,NULL,14,702.66,602,E-commerce,paid,monthly,1,7.87,card
U0004467,2024-12-21,DE,23,Pro,183.23,38,70,1,0,2025-12-31,0,NULL,13,2381.94,2199,EdTech,organic,monthly,5,11.37,card
U0004468,2025-01-28,FR,5,Starter,49.95,24,80,0,0,2025-12-31,0,NULL,12,599.40,599,SaaS,marketplace,monthly,1,4.45,card
U0004469,2024-11-13,DE,9,Starter,58.11,17,44,2,0,2025-12-31,0,NULL,14,813.54,697,E-commerce,organic,monthly,2,3.93,card
U0004470,2024-01-06,US,8,Starter,55.06,6,17,2,0,2025-12-31,0,NULL,24,1321.36,661,E-commerce,organic,monthly,2,4.72,card
U0004471,2024-09-25,US,7,Starter,53.85,20,69,0,0,2025-12-31,0,NULL,16,861.56,646,E-commerce,paid,monthly,1,1.36,invoice
U0004472,2024-08-11,GB,24,Starter,65.09,13,16,0,0,2024-09-30,1,2024-09-30,2,130.19,130,Health,organic,annual,5,10.76,card
U0004473,2024-11-22,US,59,Pro,253.69,36,58,0,0,2025-12-31,0,NULL,14,3551.66,3044,Logistics,organic,annual,16,18.05,card
U0004474,2024-07-02,DE,50,Business,597.23,27,14,3,0,2025-12-31,0,NULL,18,10750.14,7167,Health,marketplace,monthly,15,8.82,card
U0004475,2024-07-25,GB,23,Starter,78.91,20,77,1,0,2025-12-31,0,NULL,18,1420.32,947,DevTools,marketplace,monthly,5,5.72,card
U0004476,2024-08-18,GB,65,Pro,299.41,27,36,2,1,2025-06-30,1,2025-06-30,11,3293.50,3294,SaaS,organic,monthly,18,8.74,card
U0004477,2024-12-14,US,77,Pro,347.94,52,50,0,0,2025-12-31,0,NULL,13,4523.21,4175,FinTech,partner,monthly,18,7.28,card
U0004478,2024-09-01,IN,55,Business,723.40,49,39,2,2,2025-12-31,0,NULL,16,11574.41,8681,DevTools,partner,monthly,17,6.31,card
U0004479,2024-10-03,AU,7,Starter,59.32,21,84,0,0,2025-12-31,0,NULL,15,889.84,712,DevTools,organic,monthly,2,3.29,invoice
U0004480,2024-08-12,IN,30,Starter,59.42,35,63,0,0,2025-12-31,0,NULL,17,1010.17,713,DevTools,marketplace,annual,6,11.84,card
U0004481,2024-09-08,US,5,Starter,56.31,7,45,1,0,2025-12-31,0,NULL,16,900.94,676,E-commerce,paid,monthly,1,4.96,card
U0004482,2024-06-25,GB,53,Pro,229.58,40,38,0,0,2025-12-31,0,NULL,19,4361.95,2755,SaaS,partner,monthly,11,22.29,card
U0004483,2025-01-12,FR,5,Starter,49.25,9,50,2,1,2025-12-31,0,NULL,12,590.97,591,SaaS,partner,monthly,1,2.88,card
U0004484,2024-12-23,CA,33,Business,607.71,28,12,0,0,2025-12-31,0,NULL,13,7900.17,7292,Media,outbound,monthly,10,6.26,card
U0004485,2024-01-26,GB,40,Starter,99.42,26,54,0,0,2025-12-31,0,NULL,24,2386.04,1193,SaaS,paid,monthly,9,7.43,card
U0004486,2024-08-05,GB,53,Pro,248.55,38,38,3,0,2025-12-31,0,NULL,17,4225.42,2983,DevTools,organic,monthly,13,18.42,card
U0004487,2025-01-08,SG,96,Starter,163.32,34,59,2,0,2025-09-30,1,2025-09-30,9,1469.86,1470,SaaS,organic,monthly,18,8.79,card
U0004488,2024-09-08,GB,9,Starter,53.13,18,32,0,0,2025-12-31,0,NULL,16,850.04,638,Logistics,organic,monthly,1,2.08,card
U0004489,2024-06-17,SG,2,Starter,46.17,2,19,2,0,2025-12-31,0,NULL,19,877.29,554,SaaS,outbound,monthly,1,2.63,invoice
U0004490,2024-01-28,GB,19,Pro,177.78,20,37,0,0,2025-12-31,0,NULL,24,4266.61,2133,Logistics,organic,monthly,4,7.86,card
U0004491,2024-03-21,US,58,Business,702.02,56,78,1,0,2025-12-31,0,NULL,22,15444.50,8424,FinTech,partner,monthly,16,6.12,card
U0004492,2024-03-15,US,11,Pro,169.80,20,34,2,0,2025-12-31,0,NULL,22,3735.55,2038,Logistics,organic,monthly,2,5.95,card
U0004493,2024-01-17,AU,32,Starter,83.32,31,50,2,0,2025-12-31,0,NULL,24,1999.69,1000,DevTools,marketplace,monthly,7,6.90,card
U0004494,2024-04-28,GB,46,Starter,92.52,30,61,1,0,2025-12-31,0,NULL,21,1942.85,1110,Media,organic,monthly,8,8.60,card
U0004495,2024-02-12,IN,71,Pro,311.71,23,18,1,0,2025-04-30,1,2025-04-30,15,4675.63,3741,E-commerce,organic,monthly,20,8.61,card
U0004496,2024-02-11,AU,4,Starter,44.11,9,39,2,0,2024-03-31,1,2024-03-31,2,88.23,88,SaaS,organic,monthly,1,21.13,card
U0004497,2024-04-23,DE,29,Starter,71.66,28,43,1,0,2025-12-31,0,NULL,21,1504.82,860,SaaS,outbound,monthly,6,12.61,invoice
U0004498,2024-02-11,AU,54,Pro,329.15,16,6,0,1,2024-03-31,1,2024-03-31,2,658.31,658,Logistics,organic,monthly,17,10.65,card
U0004499,2024-04-01,US,13,Starter,50.19,10,41,0,0,2024-10-31,1,2024-10-31,7,351.34,351,SaaS,partner,annual,2,12.86,card
U0004500,2024-11-17,US,233,Enterprise,2885.61,63,26,1,1,2025-12-31,0,NULL,14,40398.49,34627,Media,partner,annual,92,12.36,invoice
U0004501,2024-10-19,IN,71,Pro,335.74,36,49,1,0,2025-07-31,1,2025-07-31,10,3357.41,3357,DevTools,marketplace,monthly,20,12.13,card
U0004502,2024-11-25,US,21,Starter,78.39,18,33,1,0,2025-02-28,1,2025-02-28,4,313.57,314,SaaS,paid,monthly,5,7.69,invoice
U0004503,2024-02-21,US,91,Pro,398.63,49,47,1,0,2025-12-31,0,NULL,23,9168.39,4784,SaaS,paid,monthly,26,10.98,invoice
U0004504,2024-09-15,US,23,Pro,183.15,32,52,2,0,2025-12-31,0,NULL,16,2930.32,2198,E-commerce,outbound,monthly,5,9.71,card
U0004505,2024-03-07,US,36,Starter,84.67,15,12,4,0,2025-12-31,0,NULL,22,1862.74,1016,Health,organic,monthly,9,9.35,invoice
U0004506,2024-03-22,US,12,Pro,160.01,16,39,1,0,2025-12-31,0,NULL,22,3520.32,1920,FinTech,outbound,monthly,3,10.70,card
U0004507,2024-10-08,US,21,Starter,75.20,15,32,0,0,2025-12-31,0,NULL,15,1127.99,902,FinTech,paid,monthly,5,2.68,card
U0004508,2024-01-07,CA,6,Starter,51.60,9,21,1,0,2024-02-29,1,2024-02-29,2,103.20,103,E-commerce,marketplace,monthly,1,5.56,card
U0004509,2024-03-27,US,5,Starter,41.07,12,82,1,0,2025-12-31,0,NULL,22,903.44,493,SaaS,paid,monthly,1,22.89,card
U0004510,2024-05-26,GB,22,Starter,75.15,14,15,0,0,2025-12-31,0,NULL,20,1502.96,902,E-commerce,organic,monthly,5,7.35,card
U0004511,2024-11-08,DE,9,Starter,50.58,18,48,0,0,2025-12-31,0,NULL,14,708.14,607,FinTech,paid,annual,2,14.17,card
U0004512,2024-08-18,NL,11,Starter,53.15,14,39,0,0,2024-10-31,1,2024-10-31,3,159.45,159,SaaS,outbound,monthly,2,5.46,card
U0004513,2024-07-05,US,55,Pro,278.64,40,51,0,0,2025-12-31,0,NULL,18,5015.43,3344,FinTech,partner,monthly,13,8.80,card
U0004514,2024-08-28,US,172,Pro,558.18,28,10,1,0,2025-12-31,0,NULL,17,9489.05,6698,EdTech,paid,annual,51,16.45,invoice
U0004515,2024-02-23,IN,34,Business,532.04,43,71,1,0,2025-12-31,0,NULL,23,12236.99,6385,DevTools,organic,monthly,10,4.93,card
U0004516,2024-04-22,US,34,Starter,61.46,13,13,2,0,2025-12-31,0,NULL,21,1290.76,738,Health,paid,annual,5,11.76,card
U0004517,2024-05-05,IN,12,Starter,52.87,10,16,3,0,2025-02-28,1,2025-02-28,10,528.67,529,E-commerce,organic,monthly,2,5.10,card
U0004518,2024-03-20,US,83,Business,754.50,46,34,4,0,2025-12-31,0,NULL,22,16599.08,9054,EdTech,partner,monthly,24,13.66,card
U0004519,2024-01-26,US,3,Starter,54.00,5,23,0,0,2025-08-31,1,2025-08-31,20,1079.91,648,E-commerce,paid,monthly,1,4.43,card
U0004520,2024-12-05,BR,4,Starter,58.31,16,48,1,0,2025-12-31,0,NULL,13,758.02,700,DevTools,paid,monthly,1,3.03,card
U0004521,2024-08-19,CA,11,Business,411.48,41,29,0,0,2025-12-31,0,NULL,17,6995.14,4938,Logistics,organic,monthly,4,7.01,card
U0004522,2024-02-19,US,88,Business,752.48,33,22,2,0,2025-12-31,0,NULL,23,17307.14,9030,E-commerce,partner,monthly,25,8.03,card
U0004523,2024-05-13,US,24,Starter,63.04,16,17,4,0,2024-05-31,1,2024-05-31,1,63.04,63,FinTech,paid,monthly,4,6.96,card
U0004524,2024-08-17,IN,30,Starter,78.40,34,68,2,0,2025-12-31,0,NULL,17,1332.79,941,Media,paid,monthly,8,7.13,card
U0004525,2024-04-17,US,21,Business,532.03,57,70,0,0,2024-05-31,1,2024-05-31,2,1064.06,1064,SaaS,outbound,monthly,7,4.09,card
U0004526,2024-02-04,BR,28,Business,532.33,26,20,1,0,2024-04-30,1,2024-04-30,3,1596.99,1597,E-commerce,organic,monthly,10,11.96,card
U0004527,2024-09-19,US,9,Starter,56.67,13,49,2,0,2025-12-31,0,NULL,16,906.70,680,FinTech,organic,monthly,2,5.68,card
U0004528,2024-07-18,DE,48,Starter,84.19,12,25,1,1,2025-12-31,0,NULL,18,1515.47,1010,E-commerce,organic,monthly,8,15.10,card
U0004529,2024-05-07,US,2,Starter,51.59,4,4,0,0,2024-09-30,1,2024-09-30,5,257.96,258,E-commerce,organic,monthly,1,4.97,card
